To Place,الى المكان,
To Receive,للأستلام,
To Receive and Bill,للأستلام و الفوترة,
To State,إلى الدولة,
To Warehouse,لمستودع,
To create a Payment Request reference document is required,لإنشاء مستند مرجع طلب الدفع مطلوب,
"To filter based on Party, select Party Type first",لتصفية استنادا الحزب، حدد حزب النوع الأول,
"To get the best out of ERPNext, we recommend that you take some time and watch these help videos.",للحصول على أفضل النتائج من ITQAN ERP، ونحن نوصي بأن تأخذ بعض الوقت ومشاهدة أشرطة الفيديو هذه المساعدة.,
"To include tax in row {0} in Item rate, taxes in rows {1} must also be included",ل تشمل الضريبة في الصف {0} في معدل الإغلاق، {1} ويجب أيضا تضمين الضرائب في الصفوف,
To make Customer based incentive schemes.,لجعل خطط الحوافز على أساس العملاء.,
"To merge, following properties must be same for both items",لدمج، يجب أن يكون نفس الخصائص التالية ل كلا البندين,
"To not apply Pricing Rule in a particular transaction, all applicable Pricing Rules should be disabled.",للا ينطبق قاعدة التسعير في معاملة معينة، يجب تعطيل جميع قوانين التسعير المعمول بها.,
"To set this Fiscal Year as Default, click on 'Set as Default'",""" لتحديد هذه السنة المالية كافتراضي، انقر على "" تحديد كافتراضي",
To view logs of Loyalty Points assigned to a Customer.,لعرض سجلات نقاط الولاء المخصصة للعميل.,
To {0},إلى {0},
To {0} | {1} {2},إلى {0} | {1} {2},
Toggle Filters,تبديل المرشحات,
Too many columns. Export the report and print it using a spreadsheet application.,عدد كبير جدا من الأعمدة. تصدير التقرير وطباعته باستخدام تطبيق جدول البيانات.,
Total (Credit),الإجمالي (الائتمان),
Total (Without Tax),الإجمالي (بدون ضريبة),
Total Achieved,الإجمالي المحقق,
Total Actual,الإجمالي الفعلي,
Total Amount,الاعتماد الأساسي,
Total Amount Credited,مجموع المبلغ المعتمد,
Total Applicable Charges in Purchase Receipt Items table must be same as Total Taxes and Charges,يجب أن يساوي إجمالي الرسوم المطبقة في جدول أصناف إذن الاستلام إجمالي الضرائب والرسوم,
Total Budget,الميزانية الإجمالية,
Total Collected: {0},المجموع الإجمالي: {0},
Total Commission,مجموع العمولة,
Total Contribution Amount: {0},إجمالي مبلغ المساهمة: {0},
Total Credit/ Debit Amount should be same as linked Journal Entry,يجب أن يكون إجمالي مبلغ الائتمان / المدين هو نفسه المرتبطة بإدخال المجلة,
Total Debit must be equal to Total Credit. The difference is {0},يجب أن يكون إجمالي الخصم يساوي إجمالي الائتمان.,
Total Invoiced Amount,إجمالي مبلغ الفاتورة,
Total Order Considered,اجمالي أمر البيع التقديري,
Total Order Value,مجموع قيمة الطلب,
Total Outgoing,مجموع المنتهية ولايته,
Total Outstanding,إجمالي المعلقة,
Total Outstanding Amount,إجمالي المبلغ المستحق,
Total Outstanding: {0},المجموع: {0},
Total Paid Amount,إجمالي المبلغ المدفوع,
Total Payment Amount in Payment Schedule must be equal to Grand / Rounded Total,يجب أن يكون إجمالي مبلغ الدفع في جدول الدفع مساويا للمجموع الكبير / المستدير,
Total Payments,مجموع المدفوعات,
Total Qty,إجمالي الكمية,
Total Quantity,إجمالي الكمية,
Total Revenue,إجمالي الإيرادات,
Total Student,إجمالي الطالب,
Total Target,إجمالي المستهدف,
Total Tax,مجموع الضرائب,
Total Taxable Amount,إجمالي المبلغ الخاضع للضريبة,
Total Taxable Value,إجمالي القيمة الخاضعة للضريبة,
Total Unpaid: {0},عدد غير مدفوع: {0},
Total Variance,مجموع الفروق,
Total Weightage of all Assessment Criteria must be 100%,يجب أن يكون الترجيح الكلي لجميع معايير التقييم 100%,
Total advance ({0}) against Order {1} cannot be greater than the Grand Total ({2}),مجموع مقدما ({0}) ضد النظام {1} لا يمكن أن يكون أكبر من المجموع الكلي ({2}),
Total advance amount cannot be greater than total claimed amount,لا يمكن أن يكون إجمالي المبلغ المدفوع أكبر من المبلغ الإجمالي المطالب به,
Total allocated leaves are more days than maximum allocation of {0} leave type for employee {1} in the period,إجمالي الإجازات المخصصة هي أيام أكثر من التخصيص الأقصى لنوع الإجازات {0} للموظف {1} في الفترة,
Total allocated leaves are more than days in the period,مجموع اﻹجازات المخصصة هي أكثر من الأيام في الفترة المحددة,
Total allocated percentage for sales team should be 100,مجموع النسبة المئوية المخصصة ل فريق المبيعات يجب أن يكون 100,
Total cannot be zero,لا يمكن ان يكون المجموع صفر,
Total contribution percentage should be equal to 100,يجب أن تكون نسبة المساهمة الإجمالية مساوية 100,
Total hours: {0},مجموع الساعات: {0},
Total {0} ({1}),إجمالي {0} ({1}),
"Total {0} for all items is zero, may be you should change 'Distribute Charges Based On'",إجمالي {0} لجميع الأصناف هو صفر، قد يكون عليك تغيير 'توزيع الرسوم على أساس',
Total(Amt),إجمالي (AMT),
Total(Qty),إجمالي (الكمية),
Traceability,التتبع,
Track Leads by Lead Source.,تقدم العروض حسب المصدر الرصاص.,
Transaction,حركة,
Transaction Date,تاريخ المعاملة,
Transaction Type,نوع المعاملة,
Transaction currency must be same as Payment Gateway currency,يجب أن تكون العملة المعاملة نفس العملة بوابة الدفع,
Transaction not allowed against stopped Work Order {0},المعاملة غير مسموح بها مقابل أمر التشغيل المتوقف {0},
Transaction reference no {0} dated {1},إشارة عملية لا {0} بتاريخ {1},
Transactions,المعاملات,
Transactions can only be deleted by the creator of the Company,لا يمكن حذف المعاملات من قبل خالق الشركة,
Transfer,نقل,
Transfer Material,نقل المواد,
Transfer Type,نوع النقل,
Transfer an asset from one warehouse to another,نقل رصيدا من مستودع واحد إلى آخر,
Transfered,نقلها,
Transferred Quantity,الكمية المنقولة,
Transport Receipt Date,تاريخ استلام النقل,
Transport Receipt No,إيصالات النقل,
Transportation,النقل,
Transporter ID,معرف الناقل,
Transporter Name,نقل اسم,
Travel Expenses,نفقات السفر,
Tree Type,نوع الشجرة,
Tree of Bill of Materials,شجرة فواتير المواد,
Tree of Item Groups.,شجرة مجموعات الأصناف.,
Tree of Procedures,شجرة الإجراءات,
Tree of Quality Procedures.,شجرة إجراءات الجودة.,
Tree of financial Cost Centers.,شجرة من مراكز التكلفة المالية.,
